date,country_id,region_id,subregion,sex,age_min,age_max,underlying_conditions,confirmed_tot,deaths_tot,hospitalized_tot
2020-03-23,US,NY,,Unknown,,,,17.0,,
2020-03-23,US,NY,Bronx,,,,,1999.0,28.0,
2020-03-23,US,NY,Brooklyn,,,,,3742.0,27.0,
2020-03-23,US,NY,Manhattan,,,,,2646.0,19.0,
2020-03-23,US,NY,Queens,,,,,3848.0,40.0,
2020-03-23,US,NY,Staten Island,,,,,877.0,11.0,
2020-03-23,US,NY,Unknown,,,,,7.0,,
2020-03-23,US,NY,,,,,True,,101.0,
2020-03-23,US,NY,,,,,False,,9.0,
2020-03-23,US,NY,,,,,Unknown,,15.0,
2020-03-24,US,NY,,,,,,15597.0,192.0,2883.0
2020-03-24,US,NY,,,0,17,,384.0,0.0,28.0
2020-03-24,US,NY,,,18,44,,7094.0,5.0,629.0
2020-03-24,US,NY,,,45,64,,5194.0,43.0,1061.0
2020-03-24,US,NY,,,65,74,,1689.0,44.0,550.0
2020-03-24,US,NY,,,75,110,,1227.0,100.0,615.0
2020-03-24,US,NY,,,Unknown,Unknown,,9.0,,0.0
2020-03-24,US,NY,,,50,110,,6787.0,,
2020-03-24,US,NY,,,0,50,,8801.0,,
2020-03-24,US,NY,,Female,,,,6736.0,74.0,1191.0
2020-03-24,US,NY,,Male,,,,8838.0,118.0,1691.0
2020-03-24,US,NY,,Unknown,,,,23.0,,1.0
2020-03-24,US,NY,Bronx,,,,,2505.0,41.0,600.0
2020-03-24,US,NY,Brooklyn,,,,,4407.0,42.0,637.0
2020-03-24,US,NY,Manhattan,,,,,3013.0,30.0,417.0
2020-03-24,US,NY,Queens,,,,,4667.0,61.0,1037.0
2020-03-24,US,NY,Staten Island,,,,,999.0,18.0,189.0
2020-03-24,US,NY,Unknown,,,,,6.0,,3.0
2020-03-24,US,NY,,,,,True,,158.0,
2020-03-24,US,NY,,,,,False,,8.0,
2020-03-24,US,NY,,,,,Unknown,,26.0,
2020-03-25,US,NY,,,,,,20011.0,280.0,3922.0
2020-03-25,US,NY,,,0,17,,446.0,0.0,35.0
2020-03-25,US,NY,,,18,44,,8880.0,15.0,837.0
2020-03-25,US,NY,,,45,64,,6786.0,57.0,1470.0
2020-03-25,US,NY,,,65,74,,2226.0,70.0,736.0
2020-03-25,US,NY,,,75,110,,1633.0,138.0,844.0
2020-03-25,US,NY,,,Unknown,Unknown,,40.0,,0.0
2020-03-25,US,NY,,,50,110,,8920.0,,
2020-03-25,US,NY,,,0,50,,11051.0,,
2020-03-25,US,NY,,Female,,,,8655.0,111.0,1628.0
2020-03-25,US,NY,,Male,,,,11325.0,169.0,2293.0
2020-03-25,US,NY,,Unknown,,,,31.0,,1.0
2020-03-25,US,NY,Bronx,,,,,3542.0,60.0,802.0
2020-03-25,US,NY,Brooklyn,,,,,5232.0,64.0,919.0
2020-03-25,US,NY,Manhattan,,,,,3616.0,43.0,584.0
2020-03-25,US,NY,Queens,,,,,6420.0,92.0,1363.0
2020-03-25,US,NY,Staten Island,,,,,1166.0,21.0,251.0
2020-03-25,US,NY,Unknown,,,,,35.0,,3.0
2020-03-25,US,NY,,,,,True,,231.0,
2020-03-25,US,NY,,,,,False,,10.0,
2020-03-25,US,NY,,,,,Unknown,,40.0,
2020-03-26,US,NY,,,,,,23112.0,365.0,4720.0
2020-03-26,US,NY,,,0,17,,495.0,0.0,46.0
2020-03-26,US,NY,,,18,44,,10145.0,16.0,950.0
2020-03-26,US,NY,,,45,64,,7869.0,77.0,1749.0
2020-03-26,US,NY,,,65,74,,2627.0,91.0,946.0
2020-03-26,US,NY,,,75,110,,1935.0,181.0,1029.0
2020-03-26,US,NY,,,Unknown,Unknown,,41.0,,0.0
2020-03-26,US,NY,,,50,110,,10452.0,,
2020-03-26,US,NY,,,0,50,,12619.0,,
2020-03-26,US,NY,,Female,,,,10124.0,149.0,1918.0
2020-03-26,US,NY,,Male,,,,12948.0,216.0,2801.0
2020-03-26,US,NY,,Unknown,,,,40.0,,1.0
2020-03-26,US,NY,Bronx,,,,,4243.0,80.0,1071.0
2020-03-26,US,NY,Brooklyn,,,,,6095.0,81.0,968.0
2020-03-26,US,NY,Manhattan,,,,,4046.0,55.0,729.0
2020-03-26,US,NY,Queens,,,,,7362.0,123.0,1659.0
2020-03-26,US,NY,Staten Island,,,,,1330.0,26.0,283.0
2020-03-26,US,NY,Unknown,,,,,36.0,,10.0
2020-03-26,US,NY,,,,,True,,295.0,
2020-03-26,US,NY,,,,,False,,10.0,
2020-03-26,US,NY,,,,,Unknown,,60.0,
2020-03-27,US,NY,,,,,,26697.0,450.0,5039.0
2020-03-27,US,NY,,,0,17,,543.0,0.0,47.0
2020-03-27,US,NY,,,18,44,,11617.0,20.0,971.0
2020-03-27,US,NY,,,45,64,,9158.0,104.0,1886.0
2020-03-27,US,NY,,,65,74,,3034.0,110.0,1032.0
2020-03-27,US,NY,,,75,110,,2286.0,216.0,1103.0
2020-03-27,US,NY,,,Unknown,Unknown,,59.0,,0.0
2020-03-27,US,NY,,,50,110,,12209.0,,
2020-03-27,US,NY,,,0,50,,14429.0,,
2020-03-27,US,NY,,Female,,,,11792.0,181.0,2035.0
2020-03-27,US,NY,,Male,,,,14863.0,269.0,3003.0
2020-03-27,US,NY,,Unknown,,,,42.0,,1.0
2020-03-27,US,NY,Bronx,,,,,4880.0,101.0,1200.0
2020-03-27,US,NY,Brooklyn,,,,,7091.0,102.0,989.0
2020-03-27,US,NY,Manhattan,,,,,4627.0,65.0,709.0
2020-03-27,US,NY,Queens,,,,,8529.0,149.0,1810.0
2020-03-27,US,NY,Staten Island,,,,,1534.0,33.0,321.0
2020-03-27,US,NY,Unknown,,,,,36.0,,10.0
2020-03-27,US,NY,,,0,17,True,,0.0,
2020-03-27,US,NY,,,0,17,False,,0.0,
2020-03-27,US,NY,,,0,17,Unknown,,0.0,
2020-03-27,US,NY,,,18,44,True,,15.0,
2020-03-27,US,NY,,,18,44,False,,1.0,
2020-03-27,US,NY,,,18,44,Unknown,,4.0,
2020-03-27,US,NY,,,45,64,True,,79.0,
2020-03-27,US,NY,,,45,64,False,,7.0,
2020-03-27,US,NY,,,45,64,Unknown,,18.0,
2020-03-27,US,NY,,,65,74,True,,90.0,
2020-03-27,US,NY,,,65,74,False,,2.0,
2020-03-27,US,NY,,,65,74,Unknown,,18.0,
2020-03-27,US,NY,,,75,110,True,,189.0,
2020-03-27,US,NY,,,75,110,False,,4.0,
2020-03-27,US,NY,,,75,110,Unknown,,23.0,
2020-03-27,US,NY,,Female,,,True,,155.0,
2020-03-27,US,NY,,Female,,,False,,5.0,
2020-03-27,US,NY,,Female,,,Unknown,,21.0,
2020-03-27,US,NY,,Male,,,True,,218.0,
2020-03-27,US,NY,,Male,,,False,,9.0,
2020-03-27,US,NY,,Male,,,Unknown,,42.0,
2020-03-27,US,NY,Bronx,,,,True,,92.0,
2020-03-27,US,NY,Bronx,,,,False,,0.0,
2020-03-27,US,NY,Bronx,,,,Unknown,,9.0,
2020-03-27,US,NY,Brooklyn,,,,True,,77.0,
2020-03-27,US,NY,Brooklyn,,,,False,,5.0,
2020-03-27,US,NY,Brooklyn,,,,Unknown,,20.0,
2020-03-27,US,NY,Manhattan,,,,True,,53.0,
2020-03-27,US,NY,Manhattan,,,,False,,2.0,
2020-03-27,US,NY,Manhattan,,,,Unknown,,10.0,
2020-03-27,US,NY,Queens,,,,True,,125.0,
2020-03-27,US,NY,Queens,,,,False,,6.0,
2020-03-27,US,NY,Queens,,,,Unknown,,18.0,
2020-03-27,US,NY,Staten Island,,,,True,,26.0,
2020-03-27,US,NY,Staten Island,,,,False,,1.0,
2020-03-27,US,NY,Staten Island,,,,Unknown,,6.0,
2020-03-27,US,NY,,,,,True,,373.0,
2020-03-27,US,NY,,,,,False,,14.0,
2020-03-27,US,NY,,,,,Unknown,,63.0,
2020-03-28,US,NY,,,,,,30765.0,672.0,6287.0
2020-03-28,US,NY,,,0,17,,591.0,0.0,58.0
2020-03-28,US,NY,,,18,44,,13213.0,32.0,1224.0
2020-03-28,US,NY,,,45,64,,10596.0,161.0,2350.0
2020-03-28,US,NY,,,65,74,,3571.0,158.0,1267.0
2020-03-28,US,NY,,,75,110,,2724.0,321.0,1388.0
2020-03-28,US,NY,,,Unknown,Unknown,,70.0,,0.0
2020-03-28,US,NY,,,50,110,,14279.0,,
2020-03-28,US,NY,,,0,50,,16416.0,,
2020-03-28,US,NY,,Female,,,,13592.0,261.0,2545.0
2020-03-28,US,NY,,Male,,,,17133.0,411.0,3741.0
2020-03-28,US,NY,,Unknown,,,,40.0,,1.0
2020-03-28,US,NY,Bronx,,,,,5752.0,152.0,1433.0
2020-03-28,US,NY,Brooklyn,,,,,8129.0,167.0,1372.0
2020-03-28,US,NY,Manhattan,,,,,5237.0,93.0,916.0
2020-03-28,US,NY,Queens,,,,,9831.0,216.0,2181.0
2020-03-28,US,NY,Staten Island,,,,,1781.0,43.0,374.0
2020-03-28,US,NY,Unknown,,,,,35.0,1.0,11.0
2020-03-28,US,NY,,,0,17,True,,0.0,
2020-03-28,US,NY,,,0,17,False,,0.0,
2020-03-28,US,NY,,,0,17,Unknown,,0.0,
2020-03-28,US,NY,,,18,44,True,,23.0,
2020-03-28,US,NY,,,18,44,False,,1.0,
2020-03-28,US,NY,,,18,44,Unknown,,8.0,
2020-03-28,US,NY,,,45,64,True,,125.0,
2020-03-28,US,NY,,,45,64,False,,8.0,
2020-03-28,US,NY,,,45,64,Unknown,,28.0,
2020-03-28,US,NY,,,65,74,True,,125.0,
2020-03-28,US,NY,,,65,74,False,,2.0,
2020-03-28,US,NY,,,65,74,Unknown,,31.0,
2020-03-28,US,NY,,,75,110,True,,254.0,
2020-03-28,US,NY,,,75,110,False,,6.0,
2020-03-28,US,NY,,,75,110,Unknown,,61.0,
2020-03-28,US,NY,,Female,,,True,,213.0,
2020-03-28,US,NY,,Female,,,False,,6.0,
2020-03-28,US,NY,,Female,,,Unknown,,42.0,
2020-03-28,US,NY,,Male,,,True,,314.0,
2020-03-28,US,NY,,Male,,,False,,11.0,
2020-03-28,US,NY,,Male,,,Unknown,,86.0,
2020-03-28,US,NY,Bronx,,,,True,,142.0,
2020-03-28,US,NY,Bronx,,,,False,,1.0,
2020-03-28,US,NY,Bronx,,,,Unknown,,9.0,
2020-03-28,US,NY,Brooklyn,,,,True,,112.0,
2020-03-28,US,NY,Brooklyn,,,,False,,5.0,
2020-03-28,US,NY,Brooklyn,,,,Unknown,,50.0,
2020-03-28,US,NY,Manhattan,,,,True,,71.0,
2020-03-28,US,NY,Manhattan,,,,False,,2.0,
2020-03-28,US,NY,Manhattan,,,,Unknown,,20.0,
2020-03-28,US,NY,Queens,,,,True,,168.0,
2020-03-28,US,NY,Queens,,,,False,,9.0,
2020-03-28,US,NY,Queens,,,,Unknown,,39.0,
2020-03-28,US,NY,Staten Island,,,,True,,33.0,
2020-03-28,US,NY,Staten Island,,,,False,,0.0,
2020-03-28,US,NY,Staten Island,,,,Unknown,,10.0,
2020-03-28,US,NY,Unknown,,,,True,,1.0,
2020-03-28,US,NY,Unknown,,,,False,,0.0,
2020-03-28,US,NY,Unknown,,,,Unknown,,0.0,
2020-03-28,US,NY,,,,,True,,527.0,
2020-03-28,US,NY,,,,,False,,17.0,
2020-03-28,US,NY,,,,,Unknown,,128.0,
2020-03-29,US,NY,,,,,,33474.0,776.0,7410.0
2020-03-29,US,NY,,,0,17,,619.0,1.0,67.0
2020-03-29,US,NY,,,18,44,,14233.0,39.0,1459.0
2020-03-29,US,NY,,,45,64,,11577.0,185.0,2765.0
2020-03-29,US,NY,,,65,74,,3954.0,183.0,1499.0
2020-03-29,US,NY,,,75,110,,3020.0,368.0,1620.0
2020-03-29,US,NY,,,Unknown,Unknown,,71.0,,0.0
2020-03-29,US,NY,,,50,110,,15706.0,,
2020-03-29,US,NY,,,0,50,,17697.0,,
2020-03-29,US,NY,,Female,,,,14837.0,302.0,3001.0
2020-03-29,US,NY,,Male,,,,18593.0,474.0,4408.0
2020-03-29,US,NY,,Unknown,,,,44.0,,1.0
2020-03-29,US,NY,Bronx,,,,,6250.0,188.0,1729.0
2020-03-29,US,NY,Brooklyn,,,,,8887.0,185.0,1617.0
2020-03-29,US,NY,Manhattan,,,,,5582.0,103.0,1074.0
2020-03-29,US,NY,Queens,,,,,10737.0,253.0,2536.0
2020-03-29,US,NY,Staten Island,,,,,1984.0,46.0,444.0
2020-03-29,US,NY,Unknown,,,,,34.0,1.0,10.0
2020-03-29,US,NY,,,0,17,True,,1.0,
2020-03-29,US,NY,,,0,17,False,,0.0,
2020-03-29,US,NY,,,0,17,Unknown,,0.0,
2020-03-29,US,NY,,,18,44,True,,28.0,
2020-03-29,US,NY,,,18,44,False,,1.0,
2020-03-29,US,NY,,,18,44,Unknown,,10.0,
2020-03-29,US,NY,,,45,64,True,,140.0,
2020-03-29,US,NY,,,45,64,False,,8.0,
2020-03-29,US,NY,,,45,64,Unknown,,37.0,
2020-03-29,US,NY,,,65,74,True,,152.0,
2020-03-29,US,NY,,,65,74,False,,1.0,
2020-03-29,US,NY,,,65,74,Unknown,,30.0,
2020-03-29,US,NY,,,75,110,True,,303.0,
2020-03-29,US,NY,,,75,110,False,,3.0,
2020-03-29,US,NY,,,75,110,Unknown,,62.0,
2020-03-29,US,NY,,Female,,,True,,246.0,
2020-03-29,US,NY,,Female,,,False,,5.0,
2020-03-29,US,NY,,Female,,,Unknown,,51.0,
2020-03-29,US,NY,,Male,,,True,,378.0,
2020-03-29,US,NY,,Male,,,False,,8.0,
2020-03-29,US,NY,,Male,,,Unknown,,88.0,
2020-03-29,US,NY,Bronx,,,,True,,176.0,
2020-03-29,US,NY,Bronx,,,,False,,0.0,
2020-03-29,US,NY,Bronx,,,,Unknown,,12.0,
2020-03-29,US,NY,Brooklyn,,,,True,,136.0,
2020-03-29,US,NY,Brooklyn,,,,False,,5.0,
2020-03-29,US,NY,Brooklyn,,,,Unknown,,44.0,
2020-03-29,US,NY,Manhattan,,,,True,,82.0,
2020-03-29,US,NY,Manhattan,,,,False,,1.0,
2020-03-29,US,NY,Manhattan,,,,Unknown,,20.0,
2020-03-29,US,NY,Queens,,,,True,,194.0,
2020-03-29,US,NY,Queens,,,,False,,7.0,
2020-03-29,US,NY,Queens,,,,Unknown,,52.0,
2020-03-29,US,NY,Staten Island,,,,True,,35.0,
2020-03-29,US,NY,Staten Island,,,,False,,0.0,
2020-03-29,US,NY,Staten Island,,,,Unknown,,11.0,
2020-03-29,US,NY,Unknown,,,,True,,1.0,
2020-03-29,US,NY,Unknown,,,,False,,0.0,
2020-03-29,US,NY,Unknown,,,,Unknown,,0.0,
2020-03-29,US,NY,,,,,True,,624.0,
2020-03-29,US,NY,,,,,False,,13.0,
2020-03-29,US,NY,,,,,Unknown,,139.0,
2020-03-30,US,NY,,,,,,38087.0,914.0,7741.0
2020-03-30,US,NY,,,0,17,,714.0,1.0,72.0
2020-03-30,US,NY,,,18,44,,16028.0,54.0,1448.0
2020-03-30,US,NY,,,45,64,,13344.0,216.0,2887.0
2020-03-30,US,NY,,,65,74,,4496.0,215.0,1612.0
2020-03-30,US,NY,,,75,110,,3410.0,428.0,1722.0
2020-03-30,US,NY,,,Unknown,Unknown,,95.0,,0.0
2020-03-30,US,NY,,,50,110,,17958.0,,
2020-03-30,US,NY,,,0,50,,20034.0,,
2020-03-30,US,NY,,Female,,,,16920.0,344.0,3130.0
2020-03-30,US,NY,,Male,,,,21120.0,569.0,4610.0
2020-03-30,US,NY,,Unknown,,,,47.0,1.0,1.0
2020-03-30,US,NY,Bronx,,,,,6925.0,215.0,1880.0
2020-03-30,US,NY,Brooklyn,,,,,10171.0,216.0,1661.0
2020-03-30,US,NY,Manhattan,,,,,6060.0,119.0,1075.0
2020-03-30,US,NY,Queens,,,,,12756.0,305.0,2650.0
2020-03-30,US,NY,Staten Island,,,,,2140.0,58.0,465.0
2020-03-30,US,NY,Unknown,,,,,35.0,1.0,10.0
2020-03-30,US,NY,,,0,17,True,,1.0,
2020-03-30,US,NY,,,0,17,False,,0.0,
2020-03-30,US,NY,,,0,17,Unknown,,0.0,
2020-03-30,US,NY,,,18,44,True,,39.0,
2020-03-30,US,NY,,,18,44,False,,2.0,
2020-03-30,US,NY,,,18,44,Unknown,,13.0,
2020-03-30,US,NY,,,45,64,True,,170.0,
2020-03-30,US,NY,,,45,64,False,,9.0,
2020-03-30,US,NY,,,45,64,Unknown,,37.0,
2020-03-30,US,NY,,,65,74,True,,167.0,
2020-03-30,US,NY,,,65,74,False,,0.0,
2020-03-30,US,NY,,,65,74,Unknown,,48.0,
2020-03-30,US,NY,,,75,110,True,,327.0,
2020-03-30,US,NY,,,75,110,False,,3.0,
2020-03-30,US,NY,,,75,110,Unknown,,98.0,
2020-03-30,US,NY,,Female,,,True,,270.0,
2020-03-30,US,NY,,Female,,,False,,4.0,
2020-03-30,US,NY,,Female,,,Unknown,,70.0,
2020-03-30,US,NY,,Male,,,True,,433.0,
2020-03-30,US,NY,,Male,,,False,,10.0,
2020-03-30,US,NY,,Male,,,Unknown,,126.0,
2020-03-30,US,NY,,Unknown,,,True,,1.0,
2020-03-30,US,NY,,Unknown,,,False,,0.0,
2020-03-30,US,NY,,Unknown,,,Unknown,,0.0,
2020-03-30,US,NY,Bronx,,,,True,,198.0,
2020-03-30,US,NY,Bronx,,,,False,,1.0,
2020-03-30,US,NY,Bronx,,,,Unknown,,16.0,
2020-03-30,US,NY,Brooklyn,,,,True,,153.0,
2020-03-30,US,NY,Brooklyn,,,,False,,4.0,
2020-03-30,US,NY,Brooklyn,,,,Unknown,,59.0,
2020-03-30,US,NY,Manhattan,,,,True,,90.0,
2020-03-30,US,NY,Manhattan,,,,False,,1.0,
2020-03-30,US,NY,Manhattan,,,,Unknown,,28.0,
2020-03-30,US,NY,Queens,,,,True,,222.0,
2020-03-30,US,NY,Queens,,,,False,,8.0,
2020-03-30,US,NY,Queens,,,,Unknown,,75.0,
2020-03-30,US,NY,Staten Island,,,,True,,40.0,
2020-03-30,US,NY,Staten Island,,,,False,,0.0,
2020-03-30,US,NY,Staten Island,,,,Unknown,,18.0,
2020-03-30,US,NY,Unknown,,,,True,,1.0,
2020-03-30,US,NY,Unknown,,,,False,,0.0,
2020-03-30,US,NY,Unknown,,,,Unknown,,0.0,
2020-03-30,US,NY,,,,,True,,704.0,
2020-03-30,US,NY,,,,,False,,14.0,
2020-03-30,US,NY,,,,,Unknown,,196.0,
2020-03-31,US,NY,,,,,,41771.0,1096.0,8549.0
2020-03-31,US,NY,,,0,17,,757.0,1.0,74.0
2020-03-31,US,NY,,,18,44,,17347.0,67.0,1532.0
2020-03-31,US,NY,,,45,64,,14689.0,259.0,3195.0
2020-03-31,US,NY,,,65,74,,5015.0,255.0,1826.0
2020-03-31,US,NY,,,75,110,,3866.0,514.0,1922.0
2020-03-31,US,NY,,,Unknown,Unknown,,97.0,,0.0
2020-03-31,US,NY,,,50,110,,19973.0,,
2020-03-31,US,NY,,,0,50,,21701.0,,
2020-03-31,US,NY,,Female,,,,18677.0,401.0,3455.0
2020-03-31,US,NY,,Male,,,,23043.0,694.0,5093.0
2020-03-31,US,NY,,Unknown,,,,51.0,1.0,1.0
2020-03-31,US,NY,Bronx,,,,,7815.0,262.0,2056.0
2020-03-31,US,NY,Brooklyn,,,,,11160.0,261.0,1901.0
2020-03-31,US,NY,Manhattan,,,,,6538.0,129.0,1130.0
2020-03-31,US,NY,Queens,,,,,13869.0,376.0,2954.0
2020-03-31,US,NY,Staten Island,,,,,2354.0,67.0,499.0
2020-03-31,US,NY,Unknown,,,,,35.0,1.0,9.0
2020-03-31,US,NY,,,0,17,True,,1.0,
2020-03-31,US,NY,,,0,17,False,,0.0,
2020-03-31,US,NY,,,0,17,Unknown,,0.0,
2020-03-31,US,NY,,,18,44,True,,45.0,
2020-03-31,US,NY,,,18,44,False,,2.0,
2020-03-31,US,NY,,,18,44,Unknown,,20.0,
2020-03-31,US,NY,,,45,64,True,,187.0,
2020-03-31,US,NY,,,45,64,False,,9.0,
2020-03-31,US,NY,,,45,64,Unknown,,63.0,
2020-03-31,US,NY,,,65,74,True,,187.0,
2020-03-31,US,NY,,,65,74,False,,0.0,
2020-03-31,US,NY,,,65,74,Unknown,,68.0,
2020-03-31,US,NY,,,75,110,True,,351.0,
2020-03-31,US,NY,,,75,110,False,,3.0,
2020-03-31,US,NY,,,75,110,Unknown,,160.0,
2020-03-31,US,NY,,Female,,,True,,289.0,
2020-03-31,US,NY,,Female,,,False,,4.0,
2020-03-31,US,NY,,Female,,,Unknown,,108.0,
2020-03-31,US,NY,,Male,,,True,,481.0,
2020-03-31,US,NY,,Male,,,False,,10.0,
2020-03-31,US,NY,,Male,,,Unknown,,203.0,
2020-03-31,US,NY,,Unknown,,,True,,1.0,
2020-03-31,US,NY,,Unknown,,,False,,0.0,
2020-03-31,US,NY,,Unknown,,,Unknown,,0.0,
2020-03-31,US,NY,Bronx,,,,True,,230.0,
2020-03-31,US,NY,Bronx,,,,False,,1.0,
2020-03-31,US,NY,Bronx,,,,Unknown,,31.0,
2020-03-31,US,NY,Brooklyn,,,,True,,163.0,
2020-03-31,US,NY,Brooklyn,,,,False,,4.0,
